time,tl_id,chosen_action,pressure,upstream_sum,active_veh
3326.0,J3,1,1,1,10
3326.0,J4,0,0,0,10
3331.0,J1,0,1,1,11
3331.0,J2,0,0,0,11
3331.0,J3,0,0,0,11
3331.0,J4,0,0,0,11
3336.0,J1,0,0,0,9
3336.0,J2,0,0,0,9
3336.0,J3,0,0,0,9
3336.0,J4,0,0,0,9
3341.0,J1,3,3,3,11
3341.0,J2,0,0,0,11
3341.0,J3,1,1,1,11
3341.0,J4,0,0,0,11
3346.0,J1,3,1,1,10
3346.0,J2,1,1,1,10
3346.0,J3,1,0,0,10
3346.0,J4,0,0,0,10
3351.0,J1,1,1,1,10
3351.0,J2,1,0,0,10
3351.0,J3,0,1,1,10
3351.0,J4,0,0,0,10
3356.0,J1,1,1,1,8
3356.0,J2,0,0,0,8
3356.0,J3,0,0,0,8
3356.0,J4,0,0,0,8
3361.0,J1,3,3,3,9
3361.0,J2,0,0,0,9
3361.0,J3,0,0,0,9
3361.0,J4,0,0,0,9
3366.0,J1,3,0,0,10
3366.0,J2,0,0,0,10
3366.0,J3,0,0,0,10
3366.0,J4,0,0,0,10
3371.0,J1,0,0,0,9
3371.0,J2,1,1,1,9
3371.0,J3,1,1,1,9
3371.0,J4,0,0,0,9
3376.0,J1,0,0,0,10
3376.0,J2,1,0,0,10
3376.0,J3,1,1,1,10
3376.0,J4,0,0,0,10
3381.0,J1,1,3,3,12
3381.0,J2,0,0,0,12
3381.0,J3,0,0,0,12
3381.0,J4,0,0,0,12
3386.0,J1,1,1,1,8
3386.0,J2,0,0,0,8
3386.0,J3,0,0,0,8
3386.0,J4,0,0,0,8
3391.0,J1,3,2,2,9
3391.0,J2,0,0,0,9
3391.0,J3,0,0,0,9
3391.0,J4,0,0,0,9
3396.0,J1,3,0,0,9
3396.0,J2,1,1,1,9
3396.0,J3,0,0,0,9
3396.0,J4,0,0,0,9
3401.0,J1,1,2,3,11
3401.0,J2,1,0,0,11
3401.0,J3,1,2,2,11
3401.0,J4,0,0,0,11
3406.0,J1,1,0,0,10
3406.0,J2,0,0,0,10
3406.0,J3,1,0,0,10
3406.0,J4,0,0,0,10
3411.0,J1,0,0,0,9
3411.0,J2,0,0,0,9
3411.0,J3,0,0,0,9
3411.0,J4,0,0,0,9
3416.0,J1,0,0,0,8
3416.0,J2,1,1,1,8
3416.0,J3,0,0,0,8
3416.0,J4,0,0,0,8
3421.0,J1,1,2,3,10
3421.0,J2,1,0,0,10
3421.0,J3,1,1,1,10
3421.0,J4,0,0,0,10
3426.0,J1,1,0,0,12
3426.0,J2,0,1,1,12
3426.0,J3,1,1,1,12
3426.0,J4,0,0,0,12
3431.0,J1,0,0,0,10
3431.0,J2,0,1,1,10
3431.0,J3,0,0,0,10
3431.0,J4,0,0,0,10
3436.0,J1,0,0,0,8
3436.0,J2,3,1,1,8
3436.0,J3,0,0,0,8
3436.0,J4,0,0,0,8
3441.0,J1,1,2,3,9
3441.0,J2,3,1,1,9
3441.0,J3,1,1,1,9
3441.0,J4,0,0,0,9
3446.0,J1,1,0,0,9
3446.0,J2,1,1,1,9
3446.0,J3,1,0,0,9
3446.0,J4,0,0,0,9
3451.0,J1,0,1,1,11
3451.0,J2,1,0,0,11
3451.0,J3,0,1,1,11
3451.0,J4,0,0,0,11
3456.0,J1,0,1,1,10
3456.0,J2,0,1,1,10
3456.0,J3,0,0,0,10
3456.0,J4,0,0,0,10
3461.0,J1,1,3,3,10
3461.0,J2,0,0,0,10
3461.0,J3,0,0,0,10
3461.0,J4,0,0,0,10
3466.0,J1,1,1,1,10
3466.0,J2,0,0,0,10
3466.0,J3,1,1,1,10
3466.0,J4,0,0,0,10
3471.0,J1,2,0,1,8
3471.0,J2,3,1,1,8
3471.0,J3,1,0,0,8
3471.0,J4,0,0,0,8
3476.0,J1,2,0,0,9
3476.0,J2,3,0,0,9
3476.0,J3,0,1,1,9
3476.0,J4,0,0,0,9
3481.0,J1,1,3,3,10
3481.0,J2,0,1,1,10
3481.0,J3,0,0,0,10
3481.0,J4,0,0,0,10
3486.0,J1,1,1,1,11
3486.0,J2,0,0,0,11
3486.0,J3,0,0,0,11
3486.0,J4,0,0,0,11
3491.0,J1,0,1,1,10
3491.0,J2,0,0,0,10
3491.0,J3,0,0,0,10
3491.0,J4,0,0,0,10
3496.0,J1,0,1,1,7
3496.0,J2,0,0,0,7
3496.0,J3,0,0,0,7
3496.0,J4,0,0,0,7
3501.0,J1,3,3,3,10
3501.0,J2,0,0,0,10
3501.0,J3,1,2,2,10
3501.0,J4,0,0,0,10
3506.0,J1,3,1,1,9
3506.0,J2,0,0,0,9
3506.0,J3,1,0,0,9
3506.0,J4,0,0,0,9
3511.0,J1,1,2,2,10
3511.0,J2,3,1,1,10
3511.0,J3,0,0,0,10
3511.0,J4,0,0,0,10
3516.0,J1,1,1,1,9
3516.0,J2,3,0,0,9
3516.0,J3,0,0,0,9
3516.0,J4,0,0,0,9
3521.0,J1,0,3,3,10
3521.0,J2,0,0,0,10
3521.0,J3,0,0,0,10
3521.0,J4,0,0,0,10
3526.0,J1,0,1,1,11
3526.0,J2,0,0,0,11
3526.0,J3,0,1,1,11
3526.0,J4,0,0,0,11
3531.0,J1,2,1,1,11
3531.0,J2,0,0,0,11
3531.0,J3,0,0,0,11
3531.0,J4,0,0,0,11
3536.0,J1,2,0,0,10
3536.0,J2,0,0,0,10
3536.0,J3,1,2,2,10
3536.0,J4,0,0,0,10
3541.0,J1,1,3,3,12
3541.0,J2,3,1,1,12
3541.0,J3,1,0,0,12
3541.0,J4,0,0,0,12
3546.0,J1,1,1,1,11
3546.0,J2,3,1,1,11
3546.0,J3,0,1,1,11
3546.0,J4,0,0,0,11
3551.0,J1,3,1,1,11
3551.0,J2,1,1,1,11
3551.0,J3,0,1,1,11
3551.0,J4,0,0,0,11
3556.0,J1,3,0,0,9
3556.0,J2,1,0,0,9
3556.0,J3,0,0,0,9
3556.0,J4,0,0,0,9
3561.0,J1,0,3,3,11
3561.0,J2,0,0,0,11
3561.0,J3,1,1,1,11
3561.0,J4,0,0,0,11
3566.0,J1,0,1,1,9
3566.0,J2,0,0,0,9
3566.0,J3,1,0,0,9
3566.0,J4,0,0,0,9
3571.0,J1,1,2,2,10
3571.0,J2,0,0,0,10
3571.0,J3,0,1,1,10
3571.0,J4,0,0,0,10
3576.0,J1,1,1,1,10
3576.0,J2,1,1,1,10
3576.0,J3,0,1,1,10
3576.0,J4,0,0,0,10
3581.0,J1,3,3,3,11
3581.0,J2,1,1,1,11
3581.0,J3,0,0,0,11
3581.0,J4,0,0,0,11
3586.0,J1,3,0,0,11
3586.0,J2,3,1,1,11
3586.0,J3,0,0,0,11
3586.0,J4,0,0,0,11
3591.0,J1,0,0,0,9
3591.0,J2,3,0,0,9
3591.0,J3,1,1,1,9
3591.0,J4,0,0,0,9
3596.0,J1,0,0,0,9
3596.0,J2,0,0,0,9
3596.0,J3,1,0,0,9
3596.0,J4,0,0,0,9
