time,total_halts,cumulative_arrivals,running_avg_wait,per_tl_halts,active_veh
96.0,4,3,7.666666666666667,2;1;1;0,11
97.0,4,4,9.75,2;1;1;0,10
98.0,5,4,9.75,2;1;1;1,10
99.0,1,4,9.75,1;0;0;0,10
100.0,1,4,9.75,1;0;0;0,10
101.0,1,5,17.2,1;0;0;0,9
102.0,1,5,17.2,1;0;0;0,9
103.0,1,5,17.2,1;0;0;0,9
104.0,1,5,17.2,1;0;0;0,9
105.0,1,5,17.2,1;0;0;0,9
106.0,1,6,17.333333333333332,1;0;0;0,8
107.0,1,6,17.333333333333332,1;0;0;0,8
108.0,3,6,17.333333333333332,3;0;0;0,8
109.0,2,6,17.333333333333332,2;0;0;0,8
110.0,2,8,21.5,2;0;0;0,6
111.0,3,8,21.5,3;0;0;0,6
112.0,3,8,21.5,3;0;0;0,6
113.0,3,8,21.5,3;0;0;0,6
114.0,3,8,21.5,3;0;0;0,6
115.0,3,8,21.5,3;0;0;0,6
116.0,3,8,21.5,3;0;0;0,6
117.0,3,8,21.5,3;0;0;0,6
118.0,3,8,21.5,3;0;0;0,6
119.0,3,8,21.5,3;0;0;0,6
120.0,3,8,21.5,3;0;0;0,6
121.0,7,8,21.5,5;1;0;1,10
122.0,3,8,21.5,3;0;0;0,10
123.0,3,9,19.333333333333332,3;0;0;0,9
124.0,3,9,19.333333333333332,3;0;0;0,9
125.0,3,9,19.333333333333332,3;0;0;0,9
126.0,3,10,19.5,3;0;0;0,8
127.0,3,10,19.5,3;0;0;0,8
128.0,3,10,19.5,3;0;0;0,8
129.0,3,11,17.727272727272727,3;0;0;0,7
130.0,3,11,17.727272727272727,3;0;0;0,7
131.0,3,11,17.727272727272727,3;0;0;0,7
132.0,3,11,17.727272727272727,3;0;0;0,7
133.0,3,11,17.727272727272727,3;0;0;0,7
134.0,2,11,17.727272727272727,2;0;0;0,7
135.0,4,11,17.727272727272727,2;1;0;1,7
136.0,1,11,17.727272727272727,1;0;0;0,7
137.0,2,11,17.727272727272727,2;0;0;0,7
138.0,4,11,17.727272727272727,2;1;0;1,7
139.0,5,11,17.727272727272727,3;1;0;1,7
140.0,5,11,17.727272727272727,3;1;0;1,7
141.0,5,11,17.727272727272727,3;1;0;1,7
142.0,5,11,17.727272727272727,3;1;0;1,7
143.0,2,11,17.727272727272727,1;0;0;1,7
144.0,2,11,17.727272727272727,1;0;0;1,7
145.0,2,11,17.727272727272727,1;0;0;1,7
146.0,2,11,17.727272727272727,1;0;0;1,7
147.0,2,11,17.727272727272727,1;0;0;1,7
148.0,2,11,17.727272727272727,1;0;0;1,7
149.0,2,11,17.727272727272727,1;0;0;1,7
150.0,2,11,17.727272727272727,1;0;0;1,7
151.0,4,11,17.727272727272727,3;0;0;1,9
152.0,2,11,17.727272727272727,1;0;0;1,9
153.0,2,11,17.727272727272727,1;0;0;1,9
154.0,2,12,19.0,1;0;0;1,8
155.0,2,12,19.0,1;0;0;1,8
156.0,2,12,19.0,1;0;0;1,8
157.0,2,12,19.0,1;0;0;1,8
158.0,2,12,19.0,1;0;0;1,8
159.0,3,12,19.0,1;1;0;1,8
160.0,2,12,19.0,1;0;0;1,8
161.0,4,12,19.0,1;1;0;2,10
162.0,3,12,19.0,1;1;0;1,10
163.0,3,12,19.0,1;1;0;1,10
164.0,3,12,19.0,1;1;0;1,10
165.0,3,12,19.0,1;1;0;1,10
166.0,3,12,19.0,1;1;0;1,10
167.0,4,13,18.0,2;1;0;1,9
168.0,4,13,18.0,2;1;0;1,9
169.0,2,13,18.0,1;1;0;0,9
170.0,1,13,18.0,0;1;0;0,9
171.0,1,13,18.0,0;1;0;0,9
172.0,1,13,18.0,0;1;0;0,9
173.0,1,13,18.0,0;1;0;0,9
174.0,1,14,20.714285714285715,0;1;0;0,8
175.0,1,14,20.714285714285715,0;1;0;0,8
176.0,1,14,20.714285714285715,0;1;0;0,8
177.0,2,14,20.714285714285715,0;2;0;0,8
178.0,1,14,20.714285714285715,0;1;0;0,8
179.0,1,15,21.133333333333333,0;1;0;0,7
180.0,3,15,21.133333333333333,0;3;0;0,7
181.0,5,15,21.133333333333333,2;3;0;0,9
182.0,3,15,21.133333333333333,0;3;0;0,9
183.0,3,15,21.133333333333333,0;3;0;0,9
184.0,3,15,21.133333333333333,0;3;0;0,9
185.0,3,15,21.133333333333333,0;3;0;0,9
186.0,3,15,21.133333333333333,0;3;0;0,9
187.0,3,15,21.133333333333333,0;3;0;0,9
188.0,3,15,21.133333333333333,0;3;0;0,9
189.0,3,15,21.133333333333333,0;3;0;0,9
190.0,3,15,21.133333333333333,0;3;0;0,9
191.0,3,15,21.133333333333333,0;3;0;0,9
192.0,3,15,21.133333333333333,0;3;0;0,9
193.0,3,15,21.133333333333333,0;3;0;0,9
194.0,3,16,21.8125,0;3;0;0,8
195.0,4,17,22.352941176470587,1;3;0;0,7
196.0,3,17,22.352941176470587,0;3;0;0,7
197.0,3,17,22.352941176470587,0;3;0;0,7
198.0,4,19,20.157894736842106,1;3;0;0,5
199.0,4,19,20.157894736842106,1;3;0;0,5
200.0,4,19,20.157894736842106,1;3;0;0,5
201.0,6,19,20.157894736842106,1;4;0;1,7
202.0,4,19,20.157894736842106,1;3;0;0,7
203.0,4,19,20.157894736842106,1;3;0;0,7
204.0,3,19,20.157894736842106,1;2;0;0,7
205.0,2,19,20.157894736842106,1;1;0;0,7
206.0,2,19,20.157894736842106,1;1;0;0,7
207.0,2,19,20.157894736842106,1;1;0;0,7
208.0,3,19,20.157894736842106,1;1;1;0,7
209.0,2,19,20.157894736842106,1;1;0;0,7
210.0,2,19,20.157894736842106,1;1;0;0,7
211.0,5,19,20.157894736842106,3;1;1;0,9
212.0,3,19,20.157894736842106,1;1;1;0,9
213.0,1,19,20.157894736842106,0;0;1;0,9
214.0,1,19,20.157894736842106,0;0;1;0,9
215.0,2,19,20.157894736842106,0;0;1;1,9
216.0,1,19,20.157894736842106,0;0;1;0,9
217.0,1,19,20.157894736842106,0;0;1;0,9
218.0,2,19,20.157894736842106,0;0;1;1,9
219.0,2,19,20.157894736842106,0;0;1;1,9
220.0,2,19,20.157894736842106,0;0;1;1,9
221.0,2,19,20.157894736842106,0;0;1;1,9
222.0,2,19,20.157894736842106,0;0;1;1,9
223.0,2,19,20.157894736842106,0;0;1;1,9
224.0,2,19,20.157894736842106,0;0;1;1,9
225.0,2,19,20.157894736842106,0;0;1;1,9
226.0,2,19,20.157894736842106,0;0;1;1,9
227.0,2,19,20.157894736842106,0;0;1;1,9
228.0,3,20,21.6,1;0;1;1,8
229.0,4,20,21.6,1;1;1;1,8
230.0,3,20,21.6,1;0;1;1,8
231.0,3,21,21.761904761904763,1;0;1;1,7
232.0,4,21,21.761904761904763,1;1;1;1,7
233.0,4,21,21.761904761904763,1;1;1;1,7
234.0,4,21,21.761904761904763,1;1;1;1,7
235.0,4,21,21.761904761904763,1;1;1;1,7
236.0,4,21,21.761904761904763,1;1;1;1,7
237.0,4,21,21.761904761904763,1;1;1;1,7
238.0,4,21,21.761904761904763,1;1;1;1,7
239.0,1,22,22.318181818181817,0;1;0;0,6
240.0,1,22,22.318181818181817,0;1;0;0,6
241.0,5,22,22.318181818181817,2;2;0;1,10
242.0,2,23,21.347826086956523,0;2;0;0,9
243.0,2,23,21.347826086956523,0;2;0;0,9
244.0,2,23,21.347826086956523,0;2;0;0,9
245.0,2,23,21.347826086956523,0;2;0;0,9
246.0,2,23,21.347826086956523,0;2;0;0,9
247.0,2,23,21.347826086956523,0;2;0;0,9
248.0,2,23,21.347826086956523,0;2;0;0,9
249.0,2,23,21.347826086956523,0;2;0;0,9
250.0,2,24,21.666666666666668,0;2;0;0,8
251.0,2,24,21.666666666666668,0;2;0;0,8
252.0,2,24,21.666666666666668,0;2;0;0,8
253.0,2,24,21.666666666666668,0;2;0;0,8
254.0,2,24,21.666666666666668,0;2;0;0,8
255.0,4,24,21.666666666666668,1;3;0;0,8
256.0,2,24,21.666666666666668,0;2;0;0,8
257.0,2,24,21.666666666666668,0;2;0;0,8
258.0,4,24,21.666666666666668,1;3;0;0,8
259.0,4,24,21.666666666666668,1;3;0;0,8
260.0,4,24,21.666666666666668,1;3;0;0,8
261.0,4,24,21.666666666666668,1;3;0;0,8
262.0,4,24,21.666666666666668,1;3;0;0,8
263.0,4,24,21.666666666666668,1;3;0;0,8
264.0,4,26,21.26923076923077,1;3;0;0,6
265.0,4,26,21.26923076923077,1;3;0;0,6
266.0,4,26,21.26923076923077,1;3;0;0,6
267.0,4,26,21.26923076923077,1;3;0;0,6
268.0,6,26,21.26923076923077,1;4;1;0,6
269.0,4,26,21.26923076923077,1;3;0;0,6
270.0,4,26,21.26923076923077,1;3;0;0,6
271.0,8,26,21.26923076923077,3;4;1;0,8
272.0,6,26,21.26923076923077,1;4;1;0,8
273.0,6,26,21.26923076923077,1;4;1;0,8
274.0,5,26,21.26923076923077,1;3;1;0,8
275.0,4,26,21.26923076923077,1;2;1;0,8
276.0,4,26,21.26923076923077,1;2;1;0,8
277.0,4,26,21.26923076923077,1;2;1;0,8
278.0,4,26,21.26923076923077,1;2;1;0,8
279.0,4,26,21.26923076923077,1;2;1;0,8
280.0,4,26,21.26923076923077,1;2;1;0,8
281.0,6,26,21.26923076923077,1;3;1;1,10
282.0,4,26,21.26923076923077,1;2;1;0,10
283.0,2,26,21.26923076923077,0;1;1;0,10
284.0,2,26,21.26923076923077,0;1;1;0,10
285.0,3,26,21.26923076923077,1;1;1;0,10
286.0,3,26,21.26923076923077,1;1;1;0,10
287.0,2,26,21.26923076923077,0;1;1;0,10
288.0,3,26,21.26923076923077,1;1;1;0,10
289.0,4,26,21.26923076923077,2;1;1;0,10
290.0,4,26,21.26923076923077,2;1;1;0,10
291.0,4,26,21.26923076923077,2;1;1;0,10
292.0,4,26,21.26923076923077,2;1;1;0,10
293.0,4,26,21.26923076923077,2;1;1;0,10
294.0,4,26,21.26923076923077,2;1;1;0,10
295.0,5,26,21.26923076923077,2;1;1;1,10
296.0,4,26,21.26923076923077,2;1;1;0,10
297.0,4,26,21.26923076923077,2;1;1;0,10
298.0,5,27,22.62962962962963,2;1;1;1,9
299.0,6,27,22.62962962962963,2;2;1;1,9
300.0,5,27,22.62962962962963,2;1;1;1,9
301.0,7,27,22.62962962962963,4;1;1;1,11
302.0,6,28,23.0,2;2;1;1,10
303.0,6,28,23.0,2;2;1;1,10
304.0,6,28,23.0,2;2;1;1,10
305.0,6,28,23.0,2;2;1;1,10
306.0,6,28,23.0,2;2;1;1,10
307.0,6,28,23.0,2;2;1;1,10
308.0,6,29,23.103448275862068,2;2;1;1,9
309.0,2,29,23.103448275862068,1;1;0;0,9
310.0,2,29,23.103448275862068,1;1;0;0,9
311.0,2,29,23.103448275862068,1;1;0;0,9
312.0,2,29,23.103448275862068,1;1;0;0,9
313.0,2,29,23.103448275862068,1;1;0;0,9
314.0,2,29,23.103448275862068,1;1;0;0,9
315.0,2,29,23.103448275862068,1;1;0;0,9
316.0,2,30,22.333333333333332,1;1;0;0,8
317.0,3,30,22.333333333333332,2;1;0;0,8
318.0,3,30,22.333333333333332,2;1;0;0,8
319.0,3,30,22.333333333333332,2;1;0;0,8
320.0,3,32,23.375,2;1;0;0,6
321.0,5,32,23.375,2;2;0;1,8
322.0,3,32,23.375,2;1;0;0,8
323.0,3,32,23.375,2;1;0;0,8
324.0,3,32,23.375,2;1;0;0,8
325.0,3,32,23.375,2;1;0;0,8
326.0,3,32,23.375,2;1;0;0,8
327.0,3,32,23.375,2;1;0;0,8
328.0,3,32,23.375,2;1;0;0,8
329.0,3,32,23.375,2;1;0;0,8
330.0,3,32,23.375,2;1;0;0,8
331.0,5,32,23.375,4;1;0;0,10
332.0,3,32,23.375,2;1;0;0,10
333.0,3,34,23.0,2;1;0;0,8
334.0,3,34,23.0,2;1;0;0,8
335.0,3,34,23.0,2;1;0;0,8
336.0,3,34,23.0,2;1;0;0,8
337.0,3,34,23.0,2;1;0;0,8
338.0,4,35,22.34285714285714,2;2;0;0,7
339.0,4,35,22.34285714285714,2;2;0;0,7
340.0,4,35,22.34285714285714,2;2;0;0,7
341.0,4,35,22.34285714285714,2;2;0;0,7
342.0,4,35,22.34285714285714,2;2;0;0,7
343.0,4,35,22.34285714285714,2;2;0;0,7
344.0,2,35,22.34285714285714,1;1;0;0,7
345.0,2,35,22.34285714285714,1;1;0;0,7
346.0,1,35,22.34285714285714,0;1;0;0,7
347.0,1,35,22.34285714285714,0;1;0;0,7
348.0,3,35,22.34285714285714,1;2;0;0,7
349.0,2,35,22.34285714285714,1;1;0;0,7
350.0,2,35,22.34285714285714,1;1;0;0,7
351.0,3,35,22.34285714285714,1;2;0;0,7
352.0,3,35,22.34285714285714,1;2;0;0,7
353.0,2,35,22.34285714285714,1;1;0;0,7
354.0,2,35,22.34285714285714,1;1;0;0,7
355.0,2,35,22.34285714285714,1;1;0;0,7
356.0,2,35,22.34285714285714,1;1;0;0,7
357.0,2,35,22.34285714285714,1;1;0;0,7
358.0,2,35,22.34285714285714,1;1;0;0,7
359.0,2,35,22.34285714285714,1;1;0;0,7
360.0,2,35,22.34285714285714,1;1;0;0,7
361.0,6,35,22.34285714285714,3;2;0;1,11
362.0,2,35,22.34285714285714,1;1;0;0,11
363.0,2,35,22.34285714285714,1;1;0;0,11
364.0,2,35,22.34285714285714,1;1;0;0,11
365.0,2,35,22.34285714285714,1;1;0;0,11
366.0,2,35,22.34285714285714,1;1;0;0,11
367.0,2,35,22.34285714285714,1;1;0;0,11
368.0,2,36,23.333333333333332,1;1;0;0,10
369.0,2,36,23.333333333333332,1;1;0;0,10
370.0,2,36,23.333333333333332,1;1;0;0,10
371.0,2,36,23.333333333333332,1;1;0;0,10
372.0,2,36,23.333333333333332,1;1;0;0,10
373.0,2,36,23.333333333333332,1;1;0;0,10
374.0,2,36,23.333333333333332,1;1;0;0,10
375.0,3,36,23.333333333333332,1;1;0;1,10
376.0,3,36,23.333333333333332,2;1;0;0,10
377.0,3,36,23.333333333333332,2;1;0;0,10
378.0,4,37,23.10810810810811,2;1;0;1,9
379.0,2,37,23.10810810810811,2;0;0;0,9
380.0,1,37,23.10810810810811,1;0;0;0,9
381.0,1,37,23.10810810810811,1;0;0;0,9
382.0,2,37,23.10810810810811,1;0;0;1,9
383.0,1,37,23.10810810810811,1;0;0;0,9
384.0,1,37,23.10810810810811,1;0;0;0,9
385.0,2,38,23.973684210526315,1;0;0;1,8
386.0,2,38,23.973684210526315,1;0;0;1,8
387.0,2,39,24.076923076923077,1;0;0;1,7
388.0,3,39,24.076923076923077,2;0;0;1,7
389.0,2,39,24.076923076923077,1;0;0;1,7
390.0,2,40,24.2,1;0;0;1,6
391.0,5,40,24.2,4;0;0;1,8
392.0,3,40,24.2,2;0;0;1,8
393.0,3,40,24.2,2;0;0;1,8
394.0,3,40,24.2,2;0;0;1,8
395.0,3,40,24.2,2;0;0;1,8
396.0,3,40,24.2,2;0;0;1,8
397.0,3,40,24.2,2;0;0;1,8
398.0,3,40,24.2,2;0;0;1,8
399.0,3,40,24.2,2;0;0;1,8
400.0,3,40,24.2,2;0;0;1,8
401.0,5,40,24.2,2;1;0;2,10
402.0,3,40,24.2,2;0;0;1,10
403.0,3,40,24.2,2;0;0;1,10
404.0,3,42,23.857142857142858,2;0;0;1,8
405.0,3,42,23.857142857142858,2;0;0;1,8
406.0,3,42,23.857142857142858,2;0;0;1,8
407.0,3,43,23.372093023255815,2;0;0;1,7
408.0,4,43,23.372093023255815,3;0;0;1,7
409.0,4,43,23.372093023255815,3;0;0;1,7
410.0,4,43,23.372093023255815,3;0;0;1,7
411.0,4,43,23.372093023255815,3;0;0;1,7
412.0,4,43,23.372093023255815,3;0;0;1,7
413.0,4,43,23.372093023255815,3;0;0;1,7
414.0,3,43,23.372093023255815,2;0;0;1,7
415.0,4,43,23.372093023255815,1;1;0;2,7
416.0,2,43,23.372093023255815,1;0;0;1,7
417.0,2,43,23.372093023255815,1;0;0;1,7
418.0,5,43,23.372093023255815,1;1;1;2,7
419.0,4,43,23.372093023255815,1;1;0;2,7
420.0,4,43,23.372093023255815,1;1;0;2,7
421.0,7,43,23.372093023255815,3;1;1;2,9
422.0,5,43,23.372093023255815,1;1;1;2,9
423.0,2,43,23.372093023255815,0;0;1;1,9
424.0,2,43,23.372093023255815,0;0;1;1,9
425.0,2,43,23.372093023255815,0;0;1;1,9
426.0,2,43,23.372093023255815,0;0;1;1,9
427.0,2,43,23.372093023255815,0;0;1;1,9
428.0,2,43,23.372093023255815,0;0;1;1,9
429.0,2,43,23.372093023255815,0;0;1;1,9
430.0,2,43,23.372093023255815,0;0;1;1,9
431.0,2,43,23.372093023255815,0;0;1;1,9
432.0,2,43,23.372093023255815,0;0;1;1,9
433.0,2,43,23.372093023255815,0;0;1;1,9
434.0,2,44,23.59090909090909,0;0;1;1,8
435.0,3,45,23.933333333333334,1;0;1;1,7
436.0,2,45,23.933333333333334,0;0;1;1,7
437.0,2,45,23.933333333333334,0;0;1;1,7
438.0,3,45,23.933333333333334,1;0;1;1,7
439.0,3,45,23.933333333333334,1;0;1;1,7
440.0,3,45,23.933333333333334,1;0;1;1,7
441.0,5,45,23.933333333333334,1;1;1;2,9
442.0,3,45,23.933333333333334,1;0;1;1,9
443.0,3,45,23.933333333333334,1;0;1;1,9
444.0,3,45,23.933333333333334,1;0;1;1,9
445.0,3,45,23.933333333333334,1;0;1;1,9
446.0,3,45,23.933333333333334,1;0;1;1,9
447.0,3,46,23.543478260869566,1;0;1;1,8
448.0,4,46,23.543478260869566,1;1;1;1,8
449.0,0,46,23.543478260869566,0;0;0;0,8
450.0,0,46,23.543478260869566,0;0;0;0,8
451.0,3,46,23.543478260869566,2;1;0;0,10
452.0,1,46,23.543478260869566,0;1;0;0,10
453.0,1,46,23.543478260869566,0;1;0;0,10
454.0,1,46,23.543478260869566,0;1;0;0,10
455.0,2,47,23.80851063829787,0;2;0;0,9
456.0,1,47,23.80851063829787,0;1;0;0,9
457.0,1,47,23.80851063829787,0;1;0;0,9
458.0,2,47,23.80851063829787,0;2;0;0,9
459.0,2,48,23.458333333333332,0;2;0;0,8
460.0,2,49,23.571428571428573,0;2;0;0,7
461.0,2,49,23.571428571428573,0;2;0;0,7
462.0,2,49,23.571428571428573,0;2;0;0,7
463.0,2,49,23.571428571428573,0;2;0;0,7
464.0,2,49,23.571428571428573,0;2;0;0,7
465.0,3,49,23.571428571428573,1;2;0;0,7
466.0,2,49,23.571428571428573,0;2;0;0,7
467.0,2,49,23.571428571428573,0;2;0;0,7
468.0,3,49,23.571428571428573,1;2;0;0,7
469.0,3,49,23.571428571428573,1;2;0;0,7
470.0,3,49,23.571428571428573,1;2;0;0,7
471.0,3,49,23.571428571428573,1;2;0;0,7
472.0,3,49,23.571428571428573,1;2;0;0,7
473.0,3,50,23.34,1;2;0;0,6
474.0,3,51,23.50980392156863,1;2;0;0,5
475.0,3,51,23.50980392156863,1;2;0;0,5
476.0,3,51,23.50980392156863,1;2;0;0,5
477.0,3,51,23.50980392156863,1;2;0;0,5
478.0,4,51,23.50980392156863,1;2;1;0,5
479.0,3,52,23.057692307692307,1;2;0;0,4
480.0,3,52,23.057692307692307,1;2;0;0,4
481.0,8,52,23.057692307692307,3;3;1;1,8
482.0,4,52,23.057692307692307,1;2;1;0,8
483.0,4,52,23.057692307692307,1;2;1;0,8
484.0,3,52,23.057692307692307,1;1;1;0,8
485.0,3,52,23.057692307692307,1;1;1;0,8
486.0,3,52,23.057692307692307,1;1;1;0,8
487.0,3,52,23.057692307692307,1;1;1;0,8
488.0,3,52,23.057692307692307,1;1;1;0,8
489.0,3,52,23.057692307692307,1;1;1;0,8
490.0,3,52,23.057692307692307,1;1;1;0,8
491.0,3,52,23.057692307692307,1;1;1;0,8
492.0,3,52,23.057692307692307,1;1;1;0,8
493.0,1,52,23.057692307692307,0;0;1;0,8
494.0,1,52,23.057692307692307,0;0;1;0,8
495.0,3,52,23.057692307692307,1;0;1;1,8
496.0,1,52,23.057692307692307,0;0;1;0,8
497.0,1,52,23.057692307692307,0;0;1;0,8
498.0,3,52,23.057692307692307,1;0;1;1,8
499.0,3,52,23.057692307692307,1;0;1;1,8
500.0,3,52,23.057692307692307,1;0;1;1,8
501.0,3,52,23.057692307692307,1;0;1;1,8
502.0,3,52,23.057692307692307,1;0;1;1,8
503.0,3,52,23.057692307692307,1;0;1;1,8
504.0,3,52,23.057692307692307,1;0;1;1,8
505.0,3,52,23.057692307692307,1;0;1;1,8
506.0,3,52,23.057692307692307,1;0;1;1,8
507.0,3,52,23.057692307692307,1;0;1;1,8
508.0,3,53,23.264150943396228,1;0;1;1,7
509.0,4,53,23.264150943396228,1;1;1;1,7
510.0,3,53,23.264150943396228,1;0;1;1,7
511.0,5,53,23.264150943396228,3;0;1;1,9
512.0,4,53,23.264150943396228,1;1;1;1,9
513.0,5,53,23.264150943396228,1;2;1;1,9
514.0,5,53,23.264150943396228,1;2;1;1,9
515.0,5,53,23.264150943396228,1;2;1;1,9
516.0,5,53,23.264150943396228,1;2;1;1,9
517.0,5,54,23.5,1;2;1;1,8
518.0,5,54,23.5,1;2;1;1,8
519.0,2,54,23.5,0;2;0;0,8
520.0,2,54,23.5,0;2;0;0,8
521.0,4,55,23.072727272727274,0;3;0;1,9
522.0,2,55,23.072727272727274,0;2;0;0,9
523.0,2,55,23.072727272727274,0;2;0;0,9
524.0,2,55,23.072727272727274,0;2;0;0,9
525.0,3,55,23.072727272727274,1;2;0;0,9
526.0,2,55,23.072727272727274,0;2;0;0,9
527.0,2,55,23.072727272727274,0;2;0;0,9
528.0,3,55,23.072727272727274,1;2;0;0,9
529.0,3,55,23.072727272727274,1;2;0;0,9
530.0,3,56,23.357142857142858,1;2;0;0,8
531.0,3,56,23.357142857142858,1;2;0;0,8
532.0,3,56,23.357142857142858,1;2;0;0,8
533.0,3,56,23.357142857142858,1;2;0;0,8
534.0,3,56,23.357142857142858,1;2;0;0,8
535.0,4,56,23.357142857142858,1;3;0;0,8
536.0,3,56,23.357142857142858,1;2;0;0,8
537.0,3,56,23.357142857142858,1;2;0;0,8
538.0,4,56,23.357142857142858,1;3;0;0,8
539.0,4,56,23.357142857142858,1;3;0;0,8
540.0,4,56,23.357142857142858,1;3;0;0,8
541.0,6,56,23.357142857142858,3;3;0;0,10
542.0,4,56,23.357142857142858,1;3;0;0,10
543.0,4,57,23.333333333333332,1;3;0;0,9
544.0,4,58,23.310344827586206,1;3;0;0,8
545.0,4,58,23.310344827586206,1;3;0;0,8
546.0,4,58,23.310344827586206,1;3;0;0,8
547.0,4,58,23.310344827586206,1;3;0;0,8
548.0,4,58,23.310344827586206,1;3;0;0,8
549.0,4,59,22.915254237288135,1;3;0;0,7
550.0,5,59,22.915254237288135,1;4;0;0,7
551.0,4,59,22.915254237288135,1;3;0;0,7
552.0,4,59,22.915254237288135,1;3;0;0,7
553.0,5,59,22.915254237288135,1;4;0;0,7
554.0,4,59,22.915254237288135,1;3;0;0,7
555.0,4,59,22.915254237288135,2;2;0;0,7
556.0,3,59,22.915254237288135,1;2;0;0,7
557.0,4,59,22.915254237288135,2;2;0;0,7
558.0,5,59,22.915254237288135,3;2;0;0,7
559.0,5,59,22.915254237288135,3;2;0;0,7
560.0,5,59,22.915254237288135,3;2;0;0,7
561.0,7,59,22.915254237288135,3;3;0;1,9
562.0,5,59,22.915254237288135,3;2;0;0,9
563.0,3,59,22.915254237288135,2;1;0;0,9
564.0,2,59,22.915254237288135,1;1;0;0,9
565.0,2,59,22.915254237288135,1;1;0;0,9
566.0,2,59,22.915254237288135,1;1;0;0,9
567.0,2,59,22.915254237288135,1;1;0;0,9
568.0,2,59,22.915254237288135,1;1;0;0,9
569.0,2,59,22.915254237288135,1;1;0;0,9
570.0,2,59,22.915254237288135,1;1;0;0,9
571.0,4,59,22.915254237288135,3;1;0;0,11
572.0,2,59,22.915254237288135,1;1;0;0,11
573.0,2,59,22.915254237288135,1;1;0;0,11
574.0,2,59,22.915254237288135,1;1;0;0,11
575.0,3,59,22.915254237288135,1;1;0;1,11
576.0,2,59,22.915254237288135,1;1;0;0,11
577.0,2,59,22.915254237288135,1;1;0;0,11
